feature_id,type,area,name,parent,spec_section,status,app_author_note,spec_url
html-ls:section:13.2.5.85,syntax-or-parsing,html-syntax-parsing,Numeric character reference end state,13.2.5,13.2.5.85,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#numeric-character-reference-end-state
html-ls:section:13.2.6,syntax-or-parsing,html-syntax-parsing,Tree construction,13.2,13.2.6,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#tree-construction
html-ls:section:13.2.6.1,syntax-or-parsing,html-syntax-parsing,Creating and inserting nodes,13.2.6,13.2.6.1,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#creating-and-inserting-nodes
html-ls:section:13.2.6.2,syntax-or-parsing,html-syntax-parsing,Parsing elements that contain only text,13.2.6,13.2.6.2,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-elements-that-contain-only-text
html-ls:section:13.2.6.3,syntax-or-parsing,html-syntax-parsing,Closing elements that have implied end tags,13.2.6,13.2.6.3,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#closing-elements-that-have-implied-end-tags
html-ls:section:13.2.6.4,syntax-or-parsing,html-syntax-parsing,The rules for parsing tokens in HTML content,13.2.6,13.2.6.4,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-main-inhtml
html-ls:section:13.2.6.4.1,syntax-or-parsing,html-syntax-parsing,"The ""initial"" insertion mode",13.2.6.4,13.2.6.4.1,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#the-initial-insertion-mode
html-ls:section:13.2.6.4.2,syntax-or-parsing,html-syntax-parsing,"The ""before html"" insertion mode",13.2.6.4,13.2.6.4.2,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#the-before-html-insertion-mode
html-ls:section:13.2.6.4.3,syntax-or-parsing,html-syntax-parsing,"The ""before head"" insertion mode",13.2.6.4,13.2.6.4.3,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#the-before-head-insertion-mode
html-ls:section:13.2.6.4.4,syntax-or-parsing,html-syntax-parsing,"The ""in head"" insertion mode",13.2.6.4,13.2.6.4.4,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-main-inhead
html-ls:section:13.2.6.4.5,syntax-or-parsing,html-syntax-parsing,"The ""in head noscript"" insertion mode",13.2.6.4,13.2.6.4.5,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-main-inheadnoscript
html-ls:section:13.2.6.4.6,syntax-or-parsing,html-syntax-parsing,"The ""after head"" insertion mode",13.2.6.4,13.2.6.4.6,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#the-after-head-insertion-mode
html-ls:section:13.2.6.4.7,syntax-or-parsing,html-syntax-parsing,"The ""in body"" insertion mode",13.2.6.4,13.2.6.4.7,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-main-inbody
html-ls:section:13.2.6.4.8,syntax-or-parsing,html-syntax-parsing,"The ""text"" insertion mode",13.2.6.4,13.2.6.4.8,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-main-incdata
html-ls:section:13.2.6.4.9,syntax-or-parsing,html-syntax-parsing,"The ""in table"" insertion mode",13.2.6.4,13.2.6.4.9,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-main-intable
html-ls:section:13.2.6.4.10,syntax-or-parsing,html-syntax-parsing,"The ""in table text"" insertion mode",13.2.6.4,13.2.6.4.10,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-main-intabletext
html-ls:section:13.2.6.4.11,syntax-or-parsing,html-syntax-parsing,"The ""in caption"" insertion mode",13.2.6.4,13.2.6.4.11,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-main-incaption
html-ls:section:13.2.6.4.12,syntax-or-parsing,html-syntax-parsing,"The ""in column group"" insertion mode",13.2.6.4,13.2.6.4.12,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-main-incolgroup
html-ls:section:13.2.6.4.13,syntax-or-parsing,html-syntax-parsing,"The ""in table body"" insertion mode",13.2.6.4,13.2.6.4.13,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-main-intbody
html-ls:section:13.2.6.4.14,syntax-or-parsing,html-syntax-parsing,"The ""in row"" insertion mode",13.2.6.4,13.2.6.4.14,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-main-intr
html-ls:section:13.2.6.4.15,syntax-or-parsing,html-syntax-parsing,"The ""in cell"" insertion mode",13.2.6.4,13.2.6.4.15,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-main-intd
html-ls:section:13.2.6.4.16,syntax-or-parsing,html-syntax-parsing,"The ""in template"" insertion mode",13.2.6.4,13.2.6.4.16,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-main-intemplate
html-ls:section:13.2.6.4.17,syntax-or-parsing,html-syntax-parsing,"The ""after body"" insertion mode",13.2.6.4,13.2.6.4.17,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-main-afterbody
html-ls:section:13.2.6.4.18,syntax-or-parsing,html-syntax-parsing,"The ""in frameset"" insertion mode",13.2.6.4,13.2.6.4.18,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-main-inframeset
html-ls:section:13.2.6.4.19,syntax-or-parsing,html-syntax-parsing,"The ""after frameset"" insertion mode",13.2.6.4,13.2.6.4.19,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-main-afterframeset
html-ls:section:13.2.6.4.20,syntax-or-parsing,html-syntax-parsing,"The ""after after body"" insertion mode",13.2.6.4,13.2.6.4.20,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#the-after-after-body-insertion-mode
html-ls:section:13.2.6.4.21,syntax-or-parsing,html-syntax-parsing,"The ""after after frameset"" insertion mode",13.2.6.4,13.2.6.4.21,out_of_scope,Specification/background or explicitly outside the JellyFrame runtime contract. Excluded by project policy: legacy/compatibility-only browser behavior is not a JellyFrame target and was not tested.,https://html.spec.whatwg.org/multipage/parsing.html#the-after-after-frameset-insertion-mode
html-ls:section:13.2.6.5,syntax-or-parsing,html-syntax-parsing,The rules for parsing tokens in foreign content,13.2.6,13.2.6.5,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#parsing-main-inforeign
html-ls:section:13.2.7,syntax-or-parsing,html-syntax-parsing,The end,13.2,13.2.7,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Modern tokenizer/tree-builder subset; compatibility-only parser machinery is intentionally excluded.,https://html.spec.whatwg.org/multipage/parsing.html#the-end
